Player Id,Full Name,Match Name,position,Team Name,Team Id,Last Updated,Time Played,90s,Position Group,Most Played Position,Positions Played,Number of Positions Played,Aerial Duels,Aerial Duels lost,Aerial Duels lost p90,Aerial Duels p90,Aerial Duels won,Aerial Duels won p90,Appearances,Appearances p90,Assists (Intentional),Assists (Intentional) p90,Attempts from Set Pieces,Attempts from Set Pieces p90,Away Goals,Away Goals p90,Backward Passes,Backward Passes p90,Blocked Shots,Blocked Shots p90,Blocks,Blocks p90,Carries,Carries p90,Catches,Catches p90,Chances Created,Chances Created p90,Clean Sheets,Clean Sheets p90,Clearances Off the Line,Clearances Off the Line p90,Conversion Rate,Conversion Rate p90,Corners Taken (incl short corners),Corners Taken (incl short corners) p90,Corners Won,Corners Won p90,Crosses not Claimed,Crosses not Claimed p90,Direct Corner Goals,Direct Corner Goals p90,Direct Setpiece Goals,Direct Setpiece Goals p90,Dispossessed,Dispossessed p90,Dribbles success %,Dribbles success % p90,Drops,Drops p90,Duels,Duels lost,Duels lost p90,Duels p90,Duels won,Duels won %,Duels won % p90,Duels won p90,Final Third Touches,Final Third Touches p90,FinalThirdPasses,FinalThirdPasses p90,Forward Passes,Forward Passes p90,Foul Attempted Tackle,Foul Attempted Tackle p90,Foul Won Penalty,Foul Won Penalty p90,GK Successful Distribution,GK Successful Distribution p90,GK Unsuccessful Distribution,GK Unsuccessful Distribution p90,Games Played,Games Played p90,Goal Assists,Goal Assists p90,Goal Kicks,Goal Kicks p90,Goalkeeper Smother,Goalkeeper Smother p90,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Inside Box p90,Goals Conceded Outside Box,Goals Conceded Outside Box p90,Goals Conceded p90,Goals Openplay,Goals Openplay p90,Goals from Inside Box,Goals from Inside Box p90,Goals from Outside Box,Goals from Outside Box p90,Goals p90,Ground Duels,Ground Duels lost,Ground Duels lost p90,Ground Duels p90,Ground Duels won,Ground Duels won p90,Handballs conceded,Handballs conceded p90,Headed Goals,Headed Goals p90,Hit Woodwork,Hit Woodwork p90,Home Goals,Home Goals p90,Interceptions,Interceptions p90,Key Passes (Attempt Assists),Key Passes (Attempt Assists) p90,Last Player Tackle,Last Player Tackle p90,Left Foot Goals,Left Foot Goals p90,Leftside Passes,Leftside Passes p90,Minutes Per Goal,Offsides,Offsides p90,Open Play Pass Success %,Open Play Pass Success % p90,Open Play Passes,Open Play Passes p90,Other Goals,Other Goals p90,Overruns,Overruns p90,Own Goal Scored,Own Goal Scored p90,Penalties Conceded,Penalties Conceded p90,Penalties Faced,Penalties Faced p90,Penalties Off Target,Penalties Off Target p90,Penalties Saved,Penalties Saved p90,Penalties Taken,Penalties Taken p90,Penalty Goals,Penalty Goals Conceded,Penalty Goals Conceded p90,Penalty Goals p90,Progressive Carries,Progressive Carries p90,ProgressivePasses,ProgressivePasses p90,Punches,Punches p90,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution Won p90,PutThrough/Blocked Distribution p90,Recoveries,Recoveries p90,Red Cards - 2nd Yellow,Red Cards - 2nd Yellow p90,Right Foot Goals,Right Foot Goals p90,Rightside Passes,Rightside Passes p90,Saves Made,Saves Made from Inside Box,Saves Made from Inside Box p90,Saves Made from Outside Box,Saves Made from Outside Box p90,Saves Made p90,Saves from Penalty,Saves from Penalty p90,Saves made - caught,Saves made - caught p90,Saves made - parried,Saves made - parried p90,Second Goal Assists,Second Goal Assists p90,Set Pieces Goals,Set Pieces Goals p90,Shots Off Target (inc woodwork),Shots Off Target (inc woodwork) p90,Shots On Target ( inc goals ),Shots On Target ( inc goals ) p90,Shots Per Goal,Shots Per Goal p90,Starts,Starts p90,Straight Red Cards,Straight Red Cards p90,Substitute Off,Substitute Off p90,Substitute On,Substitute On p90,Successful Corners into Box,Successful Corners into Box p90,Successful Crosses & Corners,Successful Crosses & Corners p90,Successful Crosses open play,Successful Crosses open play p90,Successful Dribbles,Successful Dribbles p90,Successful Launches,Successful Launches p90,Successful Lay-offs,Successful Lay-offs p90,Successful Long Passes,Successful Long Passes p90,Successful Open Play Passes,Successful Open Play Passes p90,Successful Passes Opposition Half,Successful Passes Opposition Half p90,Successful Passes Own Half,Successful Passes Own Half p90,Successful Short Passes,Successful Short Passes p90,Tackles Lost,Tackles Lost p90,Tackles Won,Tackles Won p90,Through balls,Through balls p90,Throw Ins to Opposition Player,Throw Ins to Opposition Player p90,Throw Ins to Own Player,Throw Ins to Own Player p90,Times Tackled,Times Tackled p90,Total Big Chances Created,Total Big Chances Created p90,Total Big Chances Missed,Total Big Chances Missed p90,Total Big Chances Saved,Total Big Chances Saved p90,Total Big Chances Scored,Total Big Chances Scored p90,Total Clearances,Total Clearances p90,Total Fouls Conceded,Total Fouls Conceded p90,Total Fouls Won,Total Fouls Won p90,Total Losses Of Possession,Total Losses Of Possession p90,Total Passes,Total Passes p90,Total Red Cards,Total Red Cards p90,Total Shots,Total Shots p90,Total Successful Passes ( Excl Crosses & Corners ) ,Total Successful Passes ( Excl Crosses & Corners )  p90,Total Tackles,Total Tackles p90,Total Touches In Opposition Box,Total Touches In Opposition Box p90,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Unsuccessful Passes ( Excl Crosses & Corners ) p90,Touches,Touches p90,Unsuccessful Corners into Box,Unsuccessful Corners into Box p90,Unsuccessful Crosses & Corners,Unsuccessful Crosses & Corners p90,Unsuccessful Crosses open play,Unsuccessful Crosses open play p90,Unsuccessful Dribbles,Unsuccessful Dribbles p90,Unsuccessful Launches,Unsuccessful Launches p90,Unsuccessful Long Passes,Unsuccessful Long Passes p90,Unsuccessful Passes Opposition Half,Unsuccessful Passes Opposition Half p90,Unsuccessful Passes Own Half,Unsuccessful Passes Own Half p90,Unsuccessful Short Passes,Unsuccessful Short Passes p90,Unsuccessful lay-offs,Unsuccessful lay-offs p90,Winning Goal,Winning Goal p90,Yellow Cards,Yellow Cards p90,index,shirt_number
dkrk0btlc1dqwr2bledia7x90,Jin-Song So,So Jin-Song,Midfielder,Korea DPR Under 17,917ect9pjr8k9gyl04cb89vrz,2025-11-19T17:21:09Z,449,4.99,Midfielders,cm,cm,1,13,5,1,2.61,8,1.6,5,1,1,0.2,0,0,0,0,30,6.01,1,0.2,1,0.2,42,8.42,0,0,3,0.6,1,0.2,0,0,0,0,1,0.2,4,0.8,0,0,0,0,0,0,6,1.2,43,43,0,0,52,28,5.61,10.42,24,46,46,4.81,63,12.63,17,3.41,69,13.83,4,0.8,0,0,0,0,0,0,5,1,2,0.4,0,0,0,0,0,5,4,0.8,1,0.2,1,0,0,0,0,0,0,0,39,23,4.61,7.82,16,3.21,0,0,0,0,0,0,0,0,6,1.2,1,0.2,0,0,0,0,55,11.02,0,0,0,72,72,197,39.48,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,18,3.61,10,2,0,0,10,3,0.6,2,25,5.01,0,0,0,0,47,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1,0.2,0,0,5,1,0,0,1,0.2,0,0,0,0,1,0.2,1,0.2,3,0.6,2,0.4,6,1.2,8,1.6,141,28.26,75,15.03,71,14.23,137,27.45,3,0.6,6,1.2,0,0,0,0,0,0,10,2,1,0.2,1,0.2,0,0,0,0,7,1.4,10,2,6,1.2,85,17.03,201,40.28,0,0,3,0.6,145,29.06,9,1.8,7,1.4,56,11.22,284,56.91,0,0,2,0.4,2,0.4,4,0.8,8,1.6,11,2.2,48,9.62,10,2,45,9.02,1,0.2,0,0,1,0.2,593,16
6as9ukzazoqvaskcvc4bqh15g,Oliver Andreas Alegria Sigernes,O. Alegria,Goalkeeper,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,261,2.9,Goalkeepers,gk,gk,1,0,0,0,0,0,0,3,1.03,0,0,0,0,0,0,0,0,0,0,0,0,4,1.38,3,1.03,0,0,1,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.34,0,0,0,0,0,0,0,0,0,0,2,0.69,55,18.97,0,0,0,0,25,8.62,22,7.59,3,1.03,0,0,38,13.1,0,0,0,11,11,3.79,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.76,0,0,0,55,55,22,7.59,0,0,0,0,0,0,0,0,1,0.34,0,0,0,0,0,0,0,1,0.34,0,3,1.03,6,2.07,0,0,0,0,0,0,27,9.31,0,0,0,0,11,3.79,22,15,5.17,7,2.41,7.59,0,0,0,0,5,1.72,0,0,0,0,0,0,0,0,0,0,3,1.03,0,0,1,0.34,0,0,0,0,0,0,0,0,0,0,1,0.34,0,0,8,2.76,12,4.14,7,2.41,26,8.97,25,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.38,0,0,2,0.69,0,0,0,0,43,14.83,74,25.52,0,0,0,0,33,11.38,0,0,0,0,41,14.14,113,38.97,0,0,0,0,0,0,0,0,12,4.14,41,14.14,31,10.69,10,3.45,0,0,0,0,0,0,0,0,594,1
5cdtl1k9mgu4anrtnzjb9e87o,Jarell Bonilla Bonilla,J. Bonilla,Midfielder,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,70,0.78,Midfielders,am,am,1,2,2,2.56,2.56,0,0,1,1.28,0,0,0,0,0,0,4,5.13,0,0,0,0,9,11.54,0,0,1,1.28,0,0,0,0,0,0,3,3.85,1,1.28,0,0,0,0,0,0,0,0,40,40,0,0,13,6,7.69,16.67,7,54,54,8.97,17,21.79,0,0,5,6.41,0,0,0,0,0,0,0,0,1,1.28,0,0,0,0,0,0,0,3,3,3.85,0,0,3.85,0,0,0,0,0,0,0,11,4,5.13,14.1,7,8.97,0,0,0,0,0,0,0,0,2,2.56,1,1.28,0,0,0,0,5,6.41,0,0,0,74,74,19,24.36,0,0,1,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28,0,1,1.28,1,1.28,0,0,1,1,1.28,1.28,4,5.13,0,0,0,0,6,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28,0,0,1,1.28,0,0,1,1.28,0,0,0,0,0,0,0,0,2,2.56,0,0,0,0,1,1.28,14,17.95,9,11.54,5,6.41,13,16.67,0,0,1,1.28,1,1.28,0,0,0,0,3,3.85,0,0,0,0,0,0,0,0,0,0,0,0,4,5.13,19,24.36,20,25.64,0,0,1,1.28,14,17.95,1,1.28,2,2.56,6,7.69,44,56.41,3,3.85,4,5.13,1,1.28,3,3.85,1,1.28,4,5.13,10,12.82,0,0,2,2.56,0,0,0,0,0,0,596,11
8uk3k0rnhh5gw92x9brrvx2j8,Anderson Vladimir Castillo Tula,A. Castillo,Defender,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,269,2.99,Center Backs,cb,cb,1,7,3,1,2.34,4,1.34,3,1,0,0,0,0,0,0,3,1,0,0,4,1.34,12,4.01,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,2.01,4.68,8,57,57,2.68,1,0.33,2,0.67,61,20.4,1,0.33,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,11,11,3.68,0,0,3.68,0,0,0,0,0,0,0,7,3,1,2.34,4,1.34,1,0.33,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,5,1.67,0,0,0,55,55,65,21.74,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,1,0.33,0,6,2.01,8,2.68,0,0,1,0,0,0.33,7,2.34,0,0,0,0,10,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,3,1,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,8,2.68,0,0,11,3.68,36,12.04,11,3.68,34,11.37,34,11.37,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,27,9.03,2,0.67,1,0.33,37,12.37,79,26.42,0,0,1,0.33,45,15.05,3,1,1,0.33,34,11.37,124,41.47,0,0,0,0,0,0,0,0,12,4.01,23,7.69,24,8.03,10,3.34,11,3.68,0,0,0,0,1,0.33,598,3
cnlhqa4lj11eaic0a6hcpp05w,Emerson Rodrigo Guardado Ardon,E. Guardado,Defender,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,270,3,Center Backs,cb,cb,1,3,0,0,1,3,1,3,1,0,0,0,0,0,0,4,1.33,0,0,1,0.33,17,5.67,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,14,6,2,4.67,8,57,57,2.67,0,0,0,0,34,11.33,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,12,12,4,0,0,4,0,0,0,0,0,0,0,11,6,2,3.67,5,1.67,0,0,0,0,0,0,0,0,2,0.67,0,0,0,0,0,0,12,4,0,0,0,49,49,49,16.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,8,2.67,1,0.33,0,0,4,2,0.67,1.33,8,2.67,0,0,0,0,5,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.67,24,8,5,1.67,23,7.67,26,8.67,0,0,2,0.67,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,26,8.67,2,0.67,3,1,30,10,55,18.33,0,0,0,0,28,9.33,2,0.67,0,0,27,9,98,32.67,0,0,0,0,0,0,0,0,15,5,21,7,22,7.33,5,1.67,6,2,0,0,0,0,0,0,602,17
bfvpyws9k1tl1u2ajkf6ynbx0,Jose Carlos Gutierrez Guatemala,J. Gutierrez,Defender,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,270,3,Full Backs,rb,rb,1,8,3,1,2.67,5,1.67,3,1,0,0,0,0,0,0,2,0.67,0,0,2,0.67,5,1.67,0,0,1,0.33,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,36,17,5.67,12,19,53,53,6.33,11,3.67,10,3.33,30,10,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,12,12,4,0,0,4,0,0,0,0,0,0,0,28,14,4.67,9.33,14,4.67,0,0,0,0,0,0,0,0,4,1.33,1,0.33,0,0,0,0,6,2,0,0,0,46,46,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,3,1,19,6.33,0,0,8,4,1.33,2.67,7,2.33,0,0,0,0,2,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,3,1,18,6,11,3.67,7,2.33,15,5,3,1,11,3.67,0,0,10,3.33,14,4.67,2,0.67,0,0,0,0,0,0,0,0,21,7,3,1,0,0,37,12.33,40,13.33,0,0,1,0.33,18,6,14,4.67,1,0.33,22,7.33,123,41,0,0,0,0,0,0,1,0.33,6,2,10,3.33,9,3,13,4.33,12,4,0,0,0,0,1,0.33,603,2
4hty67zb36i505dltihtwx0r8,Rafael Antonio Inojosa Umanzor,R. Inojosa,Midfielder,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,78,0.87,Midfielders,dm,dm,1,1,1,1.15,1.15,0,0,1,1.15,0,0,0,0,0,0,4,4.6,0,0,0,0,3,3.45,0,0,2,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3,100,100,0,0,8,3,3.45,9.2,5,62,62,5.75,9,10.34,4,4.6,11,12.64,0,0,0,0,0,0,0,0,1,1.15,0,0,0,0,0,0,0,3,3,3.45,0,0,3.45,0,0,0,0,0,0,0,7,2,2.3,8.05,5,5.75,0,0,0,0,0,0,0,0,0,0,2,2.3,0,0,0,0,8,9.2,0,0,0,86,86,28,32.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.15,0,0,0,1,1.15,0,0,1,1,1.15,1.15,2,2.3,0,0,0,0,7,8.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.15,0,0,1,1.15,0,0,1,1.15,0,0,0,0,0,0,0,0,1,1.15,0,0,1,1.15,1,1.15,24,27.59,15,17.24,11,12.64,25,28.74,0,0,2,2.3,0,0,0,0,0,0,2,2.3,0,0,0,0,0,0,0,0,2,2.3,0,0,2,2.3,8,9.2,30,34.48,0,0,1,1.15,26,29.89,2,2.3,0,0,4,4.6,44,50.57,0,0,0,0,0,0,0,0,1,1.15,1,1.15,4,4.6,0,0,3,3.45,0,0,0,0,0,0,605,8
3xla35r1o8pu4o5tq6s0e2exg,Jefferson Isaac Perla Romero,J. Perla,Defender,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,116,1.29,Midfielders,cm,cm,1,5,4,3.1,3.88,1,0.78,2,1.55,0,0,2,1.55,0,0,0,0,0,0,0,0,4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.55,0,0,0,0,15,10,7.75,11.63,5,33,33,3.88,5,3.88,2,1.55,14,10.85,1,0.78,0,0,0,0,0,0,2,1.55,0,0,0,0,0,0,0,2,2,1.55,0,0,1.55,0,0,0,0,0,0,0,10,6,4.65,7.75,4,3.1,0,0,0,0,0,0,0,0,1,0.78,0,0,0,0,0,0,2,1.55,0,0,0,40,40,20,15.5,0,0,1,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.33,1,0.78,0,0,1,1,0.78,0.78,3,2.33,0,0,0,0,4,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.55,1,0.78,0,0,2,1.55,0,0,2,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6.2,5,3.88,3,2.33,8,6.2,3,2.33,1,0.78,0,0,0,0,0,0,4,3.1,0,0,0,0,0,0,0,0,1,0.78,1,0.78,0,0,19,14.73,20,15.5,0,0,3,2.33,8,6.2,4,3.1,0,0,12,9.3,41,31.78,0,0,1,0.78,1,0.78,2,1.55,3,2.33,6,4.65,9,6.98,4,3.1,6,4.65,0,0,0,0,1,0.78,608,5
m5icj0vna5nggocd86nqzk0k,Brandon Stanley Ramirez Garcia,B. Ramirez,Forward,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,227,2.52,Wingers,lm,"lm,lw",2,6,4,1.59,2.38,2,0.79,3,1.19,0,0,0,0,0,0,10,3.97,0,0,0,0,16,6.35,0,0,2,0.79,0,0,0,0,0,0,0,0,1,0.4,0,0,0,0,0,0,6,2.38,50,50,0,0,30,20,7.94,11.9,10,33,33,3.97,29,11.51,4,1.59,26,10.32,1,0.4,0,0,0,0,0,0,3,1.19,0,0,0,0,0,0,0,10,10,3.97,0,0,3.97,0,0,0,0,0,0,0,24,16,6.35,9.52,8,3.17,0,0,0,0,0,0,0,0,4,1.59,2,0.79,0,0,0,0,5,1.98,0,0,0,63,63,51,20.24,0,0,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,11,4.37,3,1.19,0,0,2,0,0,0.79,9,3.57,0,0,0,0,10,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0,0,3,1.19,0,0,2,0.79,0,0,0,0,0,0,0,0,2,0.79,0,0,0,0,2,0.79,32,12.7,19,7.54,13,5.16,30,11.9,1,0.4,4,1.59,0,0,0,0,0,0,8,3.17,0,0,0,0,0,0,0,0,4,1.59,2,0.79,1,0.4,37,14.68,51,20.24,0,0,1,0.4,32,12.7,5,1.98,1,0.4,19,7.54,92,36.51,0,0,3,1.19,3,1.19,2,0.79,6,2.38,8,3.17,16,6.35,6,2.38,11,4.37,1,0.4,0,0,0,0,609,14
9sozbe6ew7oivnz539pffp638,Andrew Adonay Reyes Caceres,A. Reyes,Defender,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,236,2.62,Full Backs,lb,lb,1,3,2,0.76,1.15,1,0.38,3,1.15,0,0,0,0,0,0,5,1.91,0,0,1,0.38,20,7.63,0,0,2,0.76,1,0.38,0,0,0,0,0,0,1,0.38,0,0,0,0,0,0,2,0.76,67,67,0,0,33,16,6.11,12.6,17,52,52,6.49,27,10.31,3,1.15,30,11.45,2,0.76,0,0,0,0,0,0,3,1.15,0,0,0,0,0,0,0,9,9,3.44,0,0,3.44,0,0,0,0,0,0,0,30,14,5.34,11.45,16,6.11,0,0,0,0,0,0,0,0,5,1.91,2,0.76,0,0,0,0,1,0.38,0,0,0,79,79,53,20.23,0,0,2,0.76,1,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0.38,0,17,6.49,12,4.58,0,0,3,0,0,1.15,17,6.49,0,0,0,0,17,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.38,0,0,3,1.15,0,0,1,0.38,0,0,0,0,2,0.76,2,0.76,2,0.76,0,0,0,0,0,0,42,16.03,18,6.87,26,9.92,42,16.03,1,0.38,10,3.82,0,0,6,2.29,14,5.34,3,1.15,0,0,0,0,0,0,0,0,15,5.73,2,0.76,3,1.15,27,10.31,53,20.23,0,0,1,0.38,42,16.03,11,4.2,0,0,11,4.2,129,49.24,0,0,1,0.38,1,0.38,1,0.38,1,0.38,3,1.15,5,1.91,7,2.67,8,3.05,0,0,0,0,0,0,610,13
34g4p2sst9eghnagh7oi70tuc,Luis Jefferson Tobar Grande,L. Tobar,Forward,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,260,2.89,Strikers,st,st,1,21,16,5.54,7.27,5,1.73,3,1.04,0,0,0,0,0,0,17,5.88,1,0.35,0,0,6,2.08,0,0,0,0,1,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.08,0,0,0,0,45,32,11.07,15.57,13,29,29,4.5,37,12.8,1,0.35,7,2.42,2,0.69,0,0,0,0,0,0,3,1.04,0,0,0,0,0,0,0,11,11,3.81,0,0,3.81,0,0,0,0,0,0,0,24,16,5.54,8.3,8,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.04,0,3,1.04,54,54,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35,0,3,1.04,2,0.69,0,0,2,1,0.35,0.69,3,1.04,0,0,0,0,13,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.69,1,0.35,0,0,3,1.04,0,0,2,0.69,0,0,0,0,0,0,0,0,0,0,0,0,4,1.38,0,0,14,4.84,10,3.46,17,5.88,27,9.34,1,0.35,0,0,0,0,0,0,0,0,10,3.46,0,0,0,0,0,0,0,0,3,1.04,7,2.42,9,3.11,43,14.88,40,13.84,0,0,3,1.04,27,9.34,1,0.35,5,1.73,13,4.5,92,31.83,0,0,0,0,0,0,4,1.38,0,0,1,0.35,11,3.81,2,0.69,12,4.15,0,0,0,0,1,0.35,611,9
2q6bpbdc2oxviv8r4l9p1d78,Kerin Fabricio Torres Maravilla,K. Torres,Forward,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,180,2,Wingers,rm,"rm,rw",2,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,2,1,0,0,0,0,7,3.5,0,0,3,1.5,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,3,1.5,0,0,0,0,12,9,4.5,6,3,25,25,1.5,14,7,4,2,11,5.5,1,0.5,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,0,8,8,4,0,0,4,0,0,0,0,0,0,0,12,9,4.5,6,3,1.5,0,0,0,0,0,0,0,0,1,0.5,3,1.5,0,0,0,0,6,3,0,0,0,62,62,21,10.5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,6,3,1,0.5,0,0,1,0,0,0.5,9,4.5,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,3,1.5,0,0,2,1,0,0,1,0.5,1,0.5,0,0,0,0,0,0,2,1,0,0,13,6.5,9,4.5,5,2.5,13,6.5,1,0.5,0,0,0,0,0,0,0,0,5,2.5,0,0,0,0,0,0,0,0,2,1,1,0.5,2,1,23,11.5,21,10.5,0,0,1,0.5,13,6.5,1,0.5,2,1,8,4,44,22,0,0,2,1,1,0.5,2,1,0,0,1,0.5,6,3,4,2,7,3.5,0,0,0,0,0,0,612,7
e66erxv98yxesd4i7vi21ffo4,Anthony Orlando Umanzor Pedroza,A. Umanzor,Midfielder,El Salvador Under 17,43uh32fr2f8v1zqb1q13oelu8,2025-11-13T06:48:07Z,270,3,Midfielders,cm,"dm,cm",2,3,2,0.67,1,1,0.33,3,1,0,0,0,0,0,0,7,2.33,0,0,2,0.67,6,2,0,0,0,0,1,0.33,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,3,1,33,33,0,0,22,13,4.33,7.33,9,41,41,3,11,3.67,6,2,26,8.67,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,12,12,4,0,0,4,0,0,0,0,0,0,0,19,11,3.67,6.33,8,2.67,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,18,6,0,0,0,66,66,59,19.67,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,3,1,5,1.67,0,0,3,0,0,1,10,3.33,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,1,0.33,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,0,0,0,5,1.67,39,13,18,6,25,8.33,38,12.67,2,0.67,2,0.67,0,0,0,0,0,0,5,1.67,0,0,0,0,0,0,0,0,8,2.67,3,1,3,1,30,10,63,21,0,0,2,0.67,43,14.33,4,1.33,0,0,20,6.67,100,33.33,0,0,0,0,0,0,2,0.67,2,0.67,3,1,12,4,8,2.67,17,5.67,0,0,0,0,1,0.33,613,10
